# Genetic map for Maize MAGIC from Dell'Acqua et al (2015) doi:10.1186/s13059-015-0716-z
# nrow 41324
# ncol 3
Marker,Chr,cM
SYN34139,9,64.749845775193
PUT.163a.16917550.985,9,64.7499691550386
SYN34133,9,64.9498054349583
SYN34141,9,64.9498894153306
SYN5236,9,65.2486941547833
PZB00379.3,9,65.2486943447569
PHM4495.14,9,65.249853150383
PZE.109026651,9,65.2498770647107
PZE.109026805,9,65.6461590948993
PZE.109026896,9,65.6477454825593
PZE.109026940,9,65.6478062511439
PZE.109026962,9,65.6478394687456
SYN32327,9,65.6488570252664
SYN32275,9,65.8490844839377
PZE.109027147,9,65.8491047037171
PZE.109027190,9,65.8497210801519
PZE.109027249,9,65.9458730128999
PZE.109027261,9,65.9458873987306
PZE.109027263,9,65.945888057113
PZE.109027280,9,65.9458914159192
PZE.109027307,9,65.9459016014817
SYN30900,9,65.9466368807914
SYN30901,9,65.9466424858434
SYN30903,9,65.9466625119336
SYN38556,9,65.9484558328241
PZE.109027564,9,65.9485197874531
PZE.109027579,9,65.9485662896682
SYN38564,9,65.9485703455853
SYN38562,9,65.9485716341839
SYN38554,9,65.9485729544694
SYN38563,9,65.9486416656468
SYN38558,9,65.948645218095
PZE.109027610,9,65.9486466968147
SYN38559,9,65.9486486930864
SYN38560,9,65.9486563366591
PZE.109027642,9,65.9486890762184
PZE.109027658,9,65.9487689587715
PZE.109027723,9,66.0872863706255
SYN13044,9,66.0873333571571
SYN13051,9,66.0873371127929
SYN13050,9,66.0873372287971
SYN13048,9,66.0873404140789
SYN13043,9,66.0873475725043
SYN13040,9,66.0873490225567
SYN13041,9,66.0873531697066
PZE.109027784,9,66.0875108629065
SYN26805,9,66.0878494308109
SYN26803,9,66.0878514415503
PZE.109027807,9,66.0878517412278
SYN26804,9,66.0878536407964
PZE.109027834,9,66.0883286586329
PZE.109027835,9,66.0883439373518
PZE.109027846,9,66.0883519368076
PZB02423.1,9,66.0883547837439
SYN37464,9,66.0883565963094
SYN37465,9,66.0883643734238
PUT.163a.101389953.18,9,66.0884011999216
SYN31925,9,66.0894960426619
PZE.109027960,9,66.0913596500231
PZE.109027965,9,66.0913666537762
PZE.109027999,9,66.0921368926169
SYN17652,9,66.0921698136402
PZE.109028012,9,66.0921849231864
PZE.109028015,9,66.0921870547634
PZE.109028016,9,66.0921888431614
PZE.109028164,9,66.0944371542612
PZE.109028223,9,66.0953895003509
SYN20713,9,66.0954293091232
PZE.109028417,9,66.0972277511289
PZE.109028448,9,66.0977806464469
PZE.109028453,9,66.0977821206668
PZE.109028463,9,66.0978199960359
PZE.109028615,9,66.0981958882894
PZE.109028671,9,66.098698070441
PUT.163a.89249343.4633,9,66.099150269286
PZE.109028793,9,66.0996352103145
PZE.109028838,9,66.3795999633847
PZE.109028881,9,66.3802113227253
PZE.109028885,9,66.3802293960989
PZE.109028886,9,66.3802337027153
PZE.109028919,9,66.3803068791561
PZE.109028984,9,66.3812704890881
PZE.109029074,9,66.3819556465358
PZE.109029079,9,66.3819631425711
PZE.109029134,9,66.3831250460619
PZE.109063550,9,66.3865614196482
PZE.109063630,9,66.387171769907
PZE.109063621,9,66.3872602087081
PZE.109063648,9,66.3883373943865
PZE.109063725,9,66.3890252907702
PZE.109063726,9,66.3890256601662
SYN18979,9,66.3890262548036
PUT.163a.76908411.3976,9,66.3890265791513
PZE.109063741,9,66.389049941194
PZE.109063744,9,66.3890864573371
SYNGENTA2313,9,66.3890949354251
PZE.109063758,9,66.3891345058422
PZE.109063769,9,66.3897084210449
PZE.109063776,9,66.3903429261963
PZE.109063832,9,66.3908413584858
PZE.109063841,9,66.3910615545228
PZE.109063861,9,66.391072843624
PZE.109063870,9,66.391080691036
PZE.109063890,9,66.3910938631557
PZE.109063899,9,66.3911099994528
SYN6458,9,66.3919932252178
SYN6461,9,66.3921106120495
SYN6459,9,66.3921115941022
PZE.109063926,9,66.3921122608169
PZE.109063921,9,66.3921138735456
PZE.109063956,9,66.3925272997137
PZE.109063957,9,66.392529290848
PZE.109063960,9,66.3925390302881
PZE.109029278,9,66.3946360912116
PZE.109029279,9,66.3946362984338
PZE.109029312,9,66.3956924285419
PZE.109029315,9,66.3956938700871
PZE.109029331,9,66.3965230919632
PZE.109029355,9,66.3965301194963
PZE.109029368,9,66.3965405166414
PZE.109029392,9,66.3978412949978
PZE.109029393,9,66.3978427815913
PZE.109029394,9,66.3978432681128
PZE.109029505,9,66.3999992792274
PZE.109029506,9,66.3999996035751
PZE.109029507,9,66.5950412126575
PZE.109029553,9,66.5952581457361
SYN35887,9,66.5952974320911
SYN35894,9,66.5953008763101
SYN35892,9,66.5953069974135
SYN35891,9,66.5953073488645
SYN35889,9,66.595307922901
SYN35888,9,66.5953079287585
SYN35890,9,66.5953083856447
PZE.109029621,9,66.5953148523415
SYN35881,9,66.5953153443728
SYN35885,9,66.5953168966144
PZE.109029705,9,66.5967400092403
PZE.109029741,9,66.5978296710937
PZE.109029767,9,66.5988064059099
PZE.109029842,9,66.5999866249496
PZE.109029971,9,66.6023848029999
PZE.109030021,9,66.6031152000108
SYN38669,9,66.6033536184555
SYN38665,9,66.6033540753417
PZE.109030065,9,66.6033650581828
PZE.109030114,9,66.6034831749785
PZE.109030126,9,66.6038822299223
PZE.109030146,9,66.6041002349262
PZE.109030149,9,66.6041113232026
PZE.109030176,9,66.6043968184976
PZE.109030178,9,66.6049589466669
PZE.109030244,9,66.6055385302318
PZE.109030248,9,66.605544147589
PZE.109030284,9,66.6058438766461
PZE.109030320,9,66.6060997739163
PZE.109030321,9,66.6061000257895
PZE.109030326,9,66.6061961124702
PZE.109030346,9,66.6064718784323
PZE.109030365,9,66.6064812973169
PZB00235.1,9,66.6087586523994
PZE.109030485,9,66.6092163352137
PZE.109030486,9,66.6092186782198
PZE.109030488,9,66.6092194865569
PZE.109030489,9,66.6092196564249
PZE.109030490,9,66.6092201543137
PZE.109030506,9,66.6095486379133
PZE.109030509,9,66.6095550284625
PZE.109030525,9,66.6095944553979
PZE.109030575,9,66.609942485526
PZE.109030589,9,66.6105455167246
PZE.109030656,9,66.611197528466
PZE.109030844,9,66.613328679967
PZE.109030893,9,66.6135324863538
PZE.109031005,9,66.6152864490156
PZE.109031097,9,66.6161972340672
SYN16815,9,66.6162516035241
PZE.109031113,9,66.6162532260558
PZE.109031124,9,66.6162664406103
PZE.109031125,9,66.6162669209266
PZE.109031139,9,66.6162730010274
PZE.109031196,9,66.6167967156115
PZE.109031203,9,66.6168129057838
PZE.109031204,9,66.616813760981
PZE.109031255,9,66.6168340514139
PZE.109031363,9,66.6184885358937
PZE.109031375,9,66.6185081175673
PZE.109031481,9,66.6193783861857
PZE.109031514,9,66.6199693626178
PZE.109031607,9,66.6211211902808
PZE.109031616,9,66.6211680328306
PZE.109031651,9,66.6217435629949
PZE.109031672,9,66.6217484247326
PZE.109031717,9,66.6233909188785
PZE.109031748,9,66.6235048944109
PZE.109031770,9,66.6241745138432
PZE.109031798,9,66.6242906742288
PZE.109031800,9,66.624291699294
SYN23829,9,66.624304726408
PZE.109031828,9,66.6243871006454
PZE.109031832,9,66.6244041753025
PZE.109031918,9,66.6250108147305
SYN13842,9,66.6250161509269
SYN13840,9,66.6250208135091
PZE.109031950,9,66.6250243338758
PZE.109031963,9,66.6250350121261
PZE.109031973,9,66.625297862267
PZE.109032006,9,66.625570318733
PZE.109032098,9,66.625791463365
PZE.109032282,9,66.6297374253966
PZE.109032289,9,66.6297862712166
PZE.109032268,9,66.6299956891031
PZE.109032271,9,66.6299963334297
PZE.109032330,9,66.6301040531358
SYN14107,9,66.6301422324205
PZE.109032531,9,66.6318413804542
PZE.109032530,9,66.6318574359036
PZE.109032519,9,66.6318930730266
PZE.109032508,9,66.6319217982816
PZE.109032570,9,66.6327758357251
PZE.109032594,9,66.6333547046731
PZE.109032619,9,66.6337454185151
PZE.109032643,9,66.6337992432231
PZE.109032644,9,66.6338075608948
SYN10233,9,66.6338084688097
PZE.109032647,9,66.6338100503388
PZE.109032648,9,66.6338159722867
PZE.109032649,9,66.6338212264779
PZE.109032673,9,66.633868947655
PZE.109032692,9,66.6343466866016
PZE.109032834,9,66.6363313182153
PZE.109032861,9,66.6364021531476
PZE.109032887,9,66.6365056085826
PZE.109032892,9,66.636641034336
PZE.109032898,9,66.6366415966575
PZE.109032899,9,66.6366418602456
PZE.109032900,9,66.6366426158651
PZE.109032950,9,66.6369159333858
PZE.109032980,9,66.6379330206248
PZE.109032987,9,66.6381961402114
PUT.163a.86470670.4501,9,66.6382665182575
PUT.163a.76286252.3888,9,66.638267092294
PUT.163a.76286252.3889,9,66.6382678889161
PZE.109033047,9,66.641392310999
PZE.109033048,9,66.6413928381754
PZE.109033066,9,66.6414208605285
PZE.109033067,9,66.6414212939846
SYN37407,9,66.6414289790447
SYN37408,9,66.641431404056
PZE.109033093,9,66.6436030837053
PZE.109033156,9,66.6445731409541
PZE.109033182,9,66.6447222381482
PZE.109033226,9,66.6447281659536
PZE.109033242,9,66.644929705482
PZE.109033244,9,66.6449303029486
PZE.109033251,9,66.6449315213118
PZE.109033252,9,66.6449320133431
PZE.109033261,9,66.644988327495
ZM013330.0543,9,66.6463470718855
PZE.109033415,9,66.6480473328472
PZE.109033394,9,66.6481407895036
PZE.109033382,9,66.6481619234187
PZE.109033373,9,66.648164530013
PZE.109033489,9,66.6490987451258
PZE.109033563,9,66.6499853913569
PZE.109033583,9,66.6499934630129
PZE.109033621,9,66.7438171570765
PZE.109033651,9,66.7439919225326
SYN21423,9,66.7439945559064
PZE.109033683,9,66.7439953340485
PZE.109033783,9,66.7443879309534
PZE.109033772,9,66.7443886255662
PZE.109033836,9,66.7447942838292
PZE.109033833,9,66.7447946729002
PZE.109033832,9,66.7447955455625
PZE.109033829,9,66.7447956840454
PZE.109033926,9,66.7451688317923
PZE.109033925,9,66.745168950492
PZE.109033917,9,66.7451744744221
PZE.109033891,9,66.7451789366498
PZE.109033940,9,66.7453071498604
PZE.109034078,9,66.7459774687835
PUT.163a.14245438.342,9,66.7463728683191
PZA02861.13,9,66.7463730595574
PZA02861.12,9,66.7463731804552
PZE.109034150,9,66.746377829525
PZE.109034151,9,66.746378869246
PZE.109034153,9,66.7463809464899
SYN26202,9,66.7463825950962
PZE.109034177,9,66.7463853647548
PZE.109034200,9,66.746435728578
PZE.109034209,9,66.7464933067024
PZE.109034262,9,66.7469860113778
PZE.109034276,9,66.7470012576888
PZE.109034278,9,66.7470028557378
PZE.109034282,9,66.747003044778
PZE.109034288,9,66.7470214827908
PZE.109034314,9,66.7472558398691
PZE.109034315,9,66.7472571279801
PZE.109034323,9,66.7472674966146
SYN4017,9,66.7472675449738
PZE.109034328,9,66.7472682220014
PZE.109034343,9,66.7473464186952
SYN18775,9,66.7473630234578
PZE.109034362,9,66.747364282993
SYN18779,9,66.7473644126834
SYN18776,9,66.7473646061198
SYN18774,9,66.7473653644787
PZE.109034389,9,66.7477042190165
PZE.109034529,9,66.7482293286972
SYN33631,9,66.7484728190543
SYN33634,9,66.7484738917475
PZE.109034703,9,66.7488866258287
PZE.109034705,9,66.7488891910601
PZE.109034731,9,66.7492999226342
SYN32589,9,66.7496678300112
PZA03097.4,9,66.7496702699485
PZE.109034784,9,66.7496714151803
PZE.109034832,9,66.7497555754326
PZE.109034821,9,66.7497568085901
PZE.109034802,9,66.7497590375058
PZE.109034792,9,66.7497658165749
PZE.109034790,9,66.7497662540051
PZE.109034866,9,66.749923381572
PZE.109034917,9,66.7499870199731
PZE.109034914,9,66.7499872068151
PZE.109034892,9,66.7499990547991
SYN25820,9,66.9130173276288
SYN25819,9,66.9130193539179
PZE.109035026,9,66.9131813363937
PZE.109035117,9,66.9138824679201
PZE.109035144,9,66.9139600275966
PZE.109035156,9,66.9139729270029
SYN35482,9,66.9139801485412
PZE.109035158,9,66.9142759512678
SYN36475,9,66.9143079673458
SYN36476,9,66.9143095997328
PZE.109035200,9,66.914310302369
PZE.109035243,9,66.914647166727
PZE.109035244,9,66.9146480077612
PZE.109035264,9,66.9150485955412
PZE.109035250,9,66.915052055492
PZE.109035289,9,66.9153139400548
PZE.109035290,9,66.9153151998318
PZE.109035368,9,66.915768964394
PZE.109035370,9,66.9157713774878
PZE.109035387,9,66.9157750290667
PZE.109035508,9,66.9166577530054
PZE.109035519,9,66.9167677936353
SYN29905,9,66.9169799720127
SYN35457,9,66.9181866928412
PZE.109035659,9,66.9181886836436
PZE.109035663,9,66.9181900889159
PZE.109035716,9,66.9183494631212
SYN35451,9,66.9185652966261
SYN35452,9,66.9185658324749
SYN15033,9,66.9191240130291
SYN15034,9,66.9191247511519
SYN15031,9,66.9191317420268
PZE.109035799,9,66.9199180238294
PZE.109035823,9,66.9205225286889
PZE.109035852,9,66.9205976965635
PZE.109035887,9,66.9206368454631
SYN24168,9,66.9211256034354
SYN24169,9,66.9211270299997
PZE.109035932,9,66.9211304047825
PZE.109035935,9,66.9211358271464
SYN33695,9,66.9211794118804
SYN33694,9,66.9211967293777
PZE.109035952,9,66.9211975491199
SYN33777,9,66.9219488233177
SYN33774,9,66.921958468596
SYN33775,9,66.9219608284598
SYN33776,9,66.9219620101661
SYN33773,9,66.9219673225213
PZE.109036028,9,66.9221672260579
SYN29893,9,66.9225141224989
SYN29900,9,66.9225347260623
SYN29899,9,66.9225349283363
SYN29896,9,66.9225353186898
SYN29892,9,66.9225367807408
PZE.109036089,9,66.9225548470069
PZE.109036137,9,66.9228081402457
PZE.109036232,9,66.9248765839987
PZE.109036240,9,66.9249256798133
PZE.109036251,9,66.9250175299738
PZE.109036255,9,66.9250182680966
PZE.109036256,9,66.9250191162281
PZE.109036259,9,66.9253105115097
PZE.109036275,9,66.9254812769376
PZE.109036276,9,66.9254820044144
PZE.109036277,9,66.9254821570071
PZE.109036285,9,66.9254839419869
PZE.109036345,9,66.9263261969216
PZE.109036372,9,66.9264113791358
PZE.109036380,9,66.9265376691142
PZE.109036456,9,66.927515256032
PZE.109036460,9,66.9275165406496
PZE.109036461,9,66.9275168422864
PZE.109036479,9,66.927519578309
PZE.109036480,9,66.927519674123
PZE.109036485,9,66.9275318637958
PZE.109036487,9,66.9275323712553
PZE.109036488,9,66.9275325415913
PZE.109036518,9,66.9277196131463
PZE.109036560,9,66.9279387398146
PZE.109036609,9,66.9280946824584
PZE.109036621,9,66.9281167267808
PZE.109036625,9,66.9281300307352
PZE.109036638,9,66.9281370606455
PZE.109036662,9,66.9282548728572
PZE.109036695,9,66.9285511723972
PZE.109036737,9,66.9286221883309
PZE.109036749,9,66.9287940964297
PZE.109036755,9,66.9288006259778
PZE.109036757,9,66.9288008530926
PZE.109036860,9,66.9299494183583
PZE.109037067,9,66.9323356701249
PZE.109037082,9,66.9324746146515
PZE.109037131,9,66.9330414539543
PZE.109037166,9,66.9333591200213
PZE.109037177,9,66.9334533939216
PZE.109037201,9,66.9335384519325
PZE.109037222,9,66.9335564330306
PZE.109037331,9,66.9347113326678
SYN15460,9,66.9347161020769
SYN15462,9,66.934716293705
PZE.109037353,9,66.9347425928797
PZE.109037412,9,66.9357494775962
PZE.109037417,9,66.9357726042622
PZE.109037424,9,66.9360292084078
PZE.100002869,9,66.9395291704282
PZE.109037690,9,66.9440101509278
PZE.109037472,9,66.948107133668
PZE.109037861,9,67.0972096657659
PZE.109037862,9,67.0972135706921
PZE.109037881,9,67.0972263459389
PZE.109037900,9,67.0976271480865
PZE.109037901,9,67.0976290731237
PZE.109037923,9,67.097637212087
PZE.109037929,9,67.0976395889985
PZE.109037952,9,67.0977259231294
PZE.109037965,9,67.0979779123269
PZE.109037989,9,67.0984409190347
PZE.109037993,9,67.098441399641
PZE.109038011,9,67.098465740783
PZE.109038023,9,67.0985416373988
PZE.109038027,9,67.0985551805709
PZE.109038031,9,67.0985692853211
PZE.109038098,9,67.0992365627669
PZE.109038099,9,67.0992366724706
PZE.109038100,9,67.099236826578
PZE.109038235,9,67.1000188383304
PZE.109038286,9,67.1004544844349
PZE.109038289,9,67.1004636943143
PZE.109038290,9,67.100466348097
PZE.109038308,9,67.1005558375127
PZE.109038326,9,67.1008422658085
PZE.109038335,9,67.100842968434
PZE.109038349,9,67.1009009363451
PZE.109038360,9,67.1011324005192
PZE.109038364,9,67.1013096815567
PZE.109038367,9,67.1013421851698
PZE.109038368,9,67.1013497285991
PZE.109038380,9,67.1014861241451
PZE.109038390,9,67.1015515022741
PZE.109038401,9,67.1015521187039
PZE.109038427,9,67.1015578650836
PZE.109038430,9,67.1015595681016
PZE.109038469,9,67.1020084596112
PZE.109038470,9,67.1020085405829
PZE.109038475,9,67.1020096088872
PZE.109038479,9,67.1020109383905
PZE.109038492,9,67.102015303027
PZE.109038556,9,67.1023331143919
SYN27066,9,67.1024127983943
PZE.109038570,9,67.1024447299815
PZE.109038662,9,67.1030364373104
PZE.109038687,9,67.1030913727003
PZE.109038717,9,67.103269450395
PZE.109038753,9,67.1036770489425
PZE.109038758,9,67.1037082047684
PZE.109038768,9,67.1037477973245
PZE.109038841,9,67.1044403901849
SYN6801,9,67.1045052302438
SYN6804,9,67.1045062672041
SYN6805,9,67.1045067660944
SYN6806,9,67.1045068235582
PZE.109038878,9,67.104507434764
SYN6803,9,67.1045087407594
PZE.109038914,9,67.1047796172621
PZE.109038921,9,67.1047808553458
PZE.109038957,9,67.1047850841588
PZE.109039002,9,67.1053119592649
PZE.109039018,9,67.1053142604287
PZE.109039019,9,67.1053143884163
PZE.109039020,9,67.1053147749909
PZE.109039021,9,67.1053148298427
PZE.109039022,9,67.1053149839502
PZE.109039026,9,67.1053195235901
PZE.109039048,9,67.1054325444307
PZE.109039070,9,67.105486231289
PZE.109039173,9,67.1063409478045
PZE.109039197,9,67.1063600858608
PZE.109039199,9,67.106377580975
PZE.109039230,9,67.1067041895248
PZE.109039265,9,67.1070825442237
PZE.109039294,9,67.1071477943651
PZE.109039325,9,67.1072360404733
PZE.109039372,9,67.1076083719215
PZE.109039399,9,67.1077929351892
PZE.109039425,9,67.1077960486822
SYN9831,9,67.1082834618317
SYN9830,9,67.1082955135572
PZE.109039617,9,67.1085305117547
PZE.109039618,9,67.1085307677298
PZE.109039748,9,67.1089156602416
PZE.109039802,9,67.1089448727464
PZE.109039811,9,67.1089464138209
PUT.163a.60396428.2942,9,67.1092017568145
PUT.163a.60396428.2941,9,67.1092019631618
PUT.163a.60396428.2943,9,67.1092020180136
SYN22413,9,67.1092048859795
PZE.109039878,9,67.1094211091874
PZE.109039884,9,67.1094264428725
PZE.109039885,9,67.1094268085512
PZE.109039890,9,67.109434229217
SYN33147,9,67.109439040504
PZE.109039900,9,67.109455454254
SYN33149,9,67.1095806992114
PZE.109039949,9,67.109583358218
SYN33146,9,67.1095863332755
PZE.109040053,9,67.1103698077427
PZE.109040062,9,67.1103708995549
PZE.109040063,9,67.1103712835175
PZE.109040066,9,67.1103716152403
PZE.109040074,9,67.1105312052644
PZE.109040120,9,67.1105399136416
PZE.109040180,9,67.1113467549783
PZE.109040189,9,67.1113480087338
PZE.109040213,9,67.1113783261107
PZE.109040226,9,67.1115988460434
PZE.109040258,9,67.1118366312351
PZE.109040282,9,67.1118460997016
PZE.109040285,9,67.1118471810658
ZM004752.0506,9,67.1118506053857
PZE.109040339,9,67.1118522326559
PZE.109040354,9,67.1121587654447
PZE.109040356,9,67.1121589770159
PZE.109040365,9,67.1121595882217
PZE.109040366,9,67.1121599826323
PZE.109040381,9,67.1123850709369
PZE.109040383,9,67.1123856952027
PZE.109040399,9,67.1126046583889
PZE.109040405,9,67.1126051311592
SYN5857,9,67.1127483204932
PZE.109040480,9,67.112754612779
SYNGENTA15065,9,67.1127572822335
SYN5854,9,67.1127575094767
SYN5851,9,67.1128942445815
SYN5855,9,67.1128947617557
SYN5856,9,67.1128947878756
PZE.109040519,9,67.1129009208299
PZE.109040580,9,67.1130239664911
PZE.109040582,9,67.1130295587633
PZE.109040632,9,67.1132108753266
PZE.109040660,9,67.1134748405017
PZE.109040807,9,67.1142265714452
PZE.109047315,9,67.114725218767
PZE.109047314,9,67.1147252840667
PZE.109047293,9,67.1147394854605
PZE.109047377,9,67.1152278049709
PZE.109047390,9,67.1152394570617
PZE.109047393,9,67.1152435422152
PZE.109047415,9,67.115255497297
PZE.109047418,9,67.1152564611216
PZE.109047421,9,67.1152568189643
PZE.109047429,9,67.1152623955646
PZE.109047454,9,67.1153655509161
PZE.109047502,9,67.1155670842879
PZE.100000447,9,67.1165397504705
PZE.100000448,9,67.1165398314422
PZE.100000453,9,67.1165406646673
PZE.100000575,9,67.117522378786
PZE.100000576,9,67.1175224388618
PZE.109040841,9,67.1180761704569
PZE.109040882,9,67.1185615671495
PZE.109040893,9,67.1186456915362
PZE.109040901,9,67.1187774090068
PZE.109040925,9,67.1189816301171
PZE.109040930,9,67.1189822935627
PZE.109040931,9,67.1189823588625
PZE.109040932,9,67.1189824189383
PZE.109040935,9,67.1189829543964
PZE.109040937,9,67.1189833174631
PZE.109040940,9,67.1189837693375
PZB01114.1,9,67.1189841271802
PZE.109040941,9,67.1189843596474
PZE.109040944,9,67.1189866477513
PZE.109040958,9,67.1195288813631
PZE.109040999,9,67.1196557927706
PZE.109041007,9,67.1197032735388
PZE.109041009,9,67.1197116841491
PZE.109041015,9,67.1197123632667
PZE.109041025,9,67.11972614413
PZE.109041042,9,67.119729537106
PZE.109041043,9,67.1197296807655
PZE.109041062,9,67.1197375611416
PZE.109041063,9,67.1197376551733
PZE.109041079,9,67.11988063816
PZE.109041083,9,67.1198833050026
PZE.109041084,9,67.1198836759053
PZE.109041098,9,67.1198878054627
PZE.109041099,9,67.119888001362
PZE.109041203,9,67.120557211681
PZE.109041257,9,67.1205861760467
SYN29107,9,67.1205864633657
PZE.109041269,9,67.1205878895126
PZE.109041425,9,67.1216975598351
PZE.109041427,9,67.1217008143756
PZE.109041475,9,67.1219157498721
PZE.109041478,9,67.1219159562193
PZE.109041503,9,67.1219193935992
PZE.109041507,9,67.1219396704835
PZE.109041524,9,67.1222380564731
PZE.109041540,9,67.1223335012277
PZE.109041553,9,67.1224526942025
PZE.109041557,9,67.1224529005498
PZE.109041631,9,67.123159428381
PZE.109041636,9,67.1231627456092
PZE.109041639,9,67.1231648769937
PZE.109041640,9,67.1231649475175
PZE.109041656,9,67.1232519033022
SYN25049,9,67.1232527260793
PZE.109041658,9,67.1232528201109
PZE.109041679,9,67.1236576003205
PZE.109041715,9,67.1237803142588
PZE.109041719,9,67.1237823777315
SYN7657,9,67.1237839971658
PZE.109041733,9,67.1237855983161
PZE.109041826,9,67.124917789223
PZE.109041827,9,67.1249178989266
PZE.109041828,9,67.1249180112422
PZE.109041829,9,67.124918656404
SYN17899,9,67.1249242408402
PZE.109041832,9,67.1249287543603
PZE.109041833,9,67.1249292480265
PZE.109041846,9,67.1249319958408
PZE.109041852,9,67.1249619161951
PZE.109041853,9,67.1249620102268
PZE.109041855,9,67.1249756813864
PZE.109041871,9,67.1250517190497
PZE.109041898,9,67.1260880498954
PZE.109041927,9,67.126752020561
PZE.109041967,9,67.1273929848118
PZE.109041971,9,67.1273957274021
PZE.109041973,9,67.1273974408681
PZE.109041976,9,67.1274159468227
PZE.109041978,9,67.1274281866114
PZA03473.1,9,67.1274439996036
PZE.109042028,9,67.1278286648722
PZE.109042048,9,67.1278384598376
PZE.109042052,9,67.1278788124829
PZE.109042056,9,67.1278831379397
PZE.109042117,9,67.1282793403715
PZE.109042152,9,67.1286096135443
PZE.109042223,9,67.1289181680139
PZE.109042232,9,67.1289226475781
PZE.109042405,9,67.1324094802519
PZE.109042483,9,67.1331716513224
PZE.109042494,9,67.1333259337812
PZE.109042577,9,67.1343165417284
PZE.109042779,9,67.135848103412
PZE.109042847,9,67.1365664792333
PZE.109043018,9,67.1383393914759
PZE.109043179,9,67.1400683465259
PZE.109043199,9,67.1402100313532
PZE.109043219,9,67.1406651524608
PZE.109043269,9,67.142469304113
PZE.109043384,9,67.1439090961129
PZE.109043386,9,67.1439197347513
PZE.109043438,9,67.1440911910494
PZE.109043447,9,67.1442541453175
PZE.109043463,9,67.1444344641003
PZE.109043504,9,67.1445430680645
PZE.109043505,9,67.1445431438122
PZE.109043520,9,67.1445457897589
PZE.109043533,9,67.1445484252575
PZE.109043536,9,67.1445495823695
PZE.109043552,9,67.1446691410229
PZE.109043553,9,67.1446692611745
PZE.109043586,9,67.145020014967
PZE.109043699,9,67.1457197699061
PZE.109043758,9,67.1458633667106
PZE.109043773,9,67.1459377457598
PZE.109043772,9,67.1459380043469
PZE.109043814,9,67.146106603127
PZE.109043879,9,67.1463659659745
ZM013369.0605,9,67.1463695339539
PZE.109043894,9,67.1466687087646
PZE.109043940,9,67.1471207633951
PZE.109043959,9,67.1473090748696
PZE.109043990,9,67.1473226859535
PZE.109044071,9,67.1474579975233
PZE.109044067,9,67.1474582770063
PZE.109044064,9,67.1474585277574
PZE.109044053,9,67.1474592434429
PZE.109044048,9,67.1474599251725
PZE.109044129,9,67.1476595831349
PZE.109044132,9,67.1476605704674
PZE.109044159,9,67.1477353413152
PZE.109044289,9,67.1487966532406
PZE.109044296,9,67.1489042986042
PZE.109044435,9,67.1498083033855
PZE.109044471,9,67.2478605055714
PZE.109044504,9,67.2480284345652
PZE.109044524,9,67.2480303009819
PZE.109044527,9,67.2480304835384
PZE.109044538,9,67.2480484710977
PZE.109044568,9,67.2481602109904
PZE.109044613,9,67.2482614123946
PZE.109044652,9,67.2483897840774
PZE.109044663,9,67.2483911053779
PZE.109044738,9,67.2487554792001
PZE.109044815,9,67.2489042052935
PZE.109044846,9,67.2489105679617
PZE.109044890,9,67.2489936362722
PZE.109044916,9,67.248994966509
PZE.109044922,9,67.2489952026835
PZE.109044924,9,67.2489954873695
PZE.109044933,9,67.2489960197195
PZE.109044976,9,67.2491311115238
PZE.109045028,9,67.2492771235255
PZE.109045034,9,67.2492787167458
PZA03057.3,9,67.2492803584776
PZE.109044991,9,67.2493023801524
PZE.109045003,9,67.2493211643218
PZE.109045203,9,67.2497830233109
PZE.109045214,9,67.2498166941325
PZE.109045287,9,67.249981241363
PZE.109045288,9,67.2499813192367
PZE.109045322,9,67.2499830311826
PZE.109045354,9,67.2499874814758
SYN38399,9,67.5602499951396
SYN34247,9,67.5611400735818
PZE.109045575,9,67.5617390121252
PZE.109045588,9,67.5617427946031
SYN29291,9,67.5617432659276
SYN29293,9,67.5617437768591
PZE.109045591,9,67.5617440739124
SYN29292,9,67.5617451314219
PZE.109045604,9,67.5617460938744
PZE.109045621,9,67.5617523874423
PZE.109045683,9,67.5625644755469
PZE.109045679,9,67.5625772765611
PZE.109045666,9,67.562580350072
PZE.109045665,9,67.5625808808071
PZE.109045688,9,67.5630185075597
PZE.109045713,9,67.5632691452397
PZE.109045714,9,67.5632754942575
SYN6527,9,67.5637454760489
PZE.109045735,9,67.563748355485
PZE.109045751,9,67.5639439868265
PZE.109045753,9,67.5639476544439
PZE.109045856,9,67.5642604158578
PZE.109045804,9,67.5644569264769
PUT.163a.50332613.2223,9,67.5645984703648
PZE.109045760,9,67.5646498011644
PZE.109045992,9,67.5663822552594
PZE.109045981,9,67.5663968782002
PZE.109046027,9,67.5669443988083
PZE.109046045,9,67.5670037262811
PZE.109046089,9,67.5672256369325
PZE.109046118,9,67.5673598733107
PZE.109046201,9,67.5679900064048
PZE.109046216,9,67.5685175610745
PZE.109046222,9,67.568521391081
PZE.109046225,9,67.5685314077162
PZE.109046250,9,67.5689416818066
PZE.109046259,9,67.5689489417877
PZE.109046310,9,67.5693595842241
PZE.109046320,9,67.5694703454751
PZE.109046327,9,67.5694991834035
PZE.109046342,9,67.5695639845773
PUT.163a.4388053.2054,9,67.5697159688963
PZE.109046423,9,67.5699927987505
PZE.109046514,9,67.570783293065
